timestamp,hostname,process_name,process_id,query_name
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1702,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1594,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1191,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1123,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1834,www.github.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1793,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1239,www.github.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1839,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1239,www.github.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1793,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1013,www.google.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1136,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1321,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1492,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1780,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1931,www.github.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1812,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1434,www.github.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1550,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1621,www.github.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1560,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1035,www.google.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1088,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1497,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1651,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1476,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1814,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1190,www.google.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1228,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1454,www.github.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1127,www.google.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1403,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1490,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1537,www.github.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1096,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1747,www.google.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1889,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1444,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1444,www.github.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1576,www.github.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1171,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1027,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1270,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1777,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1285,www.github.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1846,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1462,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1159,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1239,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1738,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1456,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1703,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1465,www.google.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1367,www.github.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1976,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1285,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1231,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1673,www.github.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1302,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1370,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1527,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1155,www.google.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1199,www.google.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1361,www.github.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1254,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1298,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1131,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1500,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1757,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1270,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1717,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1918,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1930,www.google.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1690,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1682,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1651,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1289,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1830,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1742,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1797,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1094,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1468,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1516,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1324,www.google.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1598,www.google.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1301,www.google.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1780,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1754,www.github.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1776,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1589,www.google.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1417,www.github.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1551,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1301,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1427,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1299,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1204,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1288,www.github.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1772,www.google.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1557,www.github.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1752,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1251,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1861,www.github.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1370,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1654,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1800,www.github.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1768,www.github.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1742,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1034,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,winword.exe,1532,www.google.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1371,www.github.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1201,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1791,www.google.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1552,www.office365.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1892,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1763,www.github.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1323,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,explorer.exe,1888,www.stackoverflow.com
2025-09-18T10:02:00,DESKTOP-A,chrome.exe,1960,www.google.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1307,www.github.com
2025-09-18T10:02:00,DESKTOP-A,svchost.exe,1429,www.stackoverflow.com
